,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean.1,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Device
33,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,04/06/2019 11:47:50 PM,1263,1,1,451,451,451,451,451.0,0.0,451,451,451.0,0.0,714172.6049089469,1583.531274742676,1263.0,0.0,1263,1263,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,791.7656373713382,791.7656373713382,451,451,451.0,0.0,0.0,0,0,0,0,0,0,0,0,1,676.5,451.0,451.0,0,0,0,0,0,0,1,451,1,451,-1,-1,1,0,0.0,0.0,0,0,1263.0,0.0,1263,1263,Anomaly,DoS,7,Apple_0e
34,192.168.0.14-239.255.255.250-56631-1900-17,192.168.0.14,56631,239.255.255.250,1900,17,03/06/2019 04:05:40 AM,148,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2364864.864864865,13513.51351351351,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6756.756756756757,6756.756756756757,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,148.0,0.0,148,148,Anomaly,MITM ARP Spoofing,8,Apple_0e
35,192.168.0.14-239.255.255.250-64478-1900-17,192.168.0.14,64478,239.255.255.250,1900,17,25/07/2019 03:20:47 AM,150,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2333333.333333333,13333.33333333334,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6666.666666666668,6666.666666666668,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,150.0,0.0,150,150,Anomaly,Mirai,4,Apple_0e
36,192.168.0.14-239.255.255.250-64478-1900-17,192.168.0.14,64478,239.255.255.250,1900,17,25/07/2019 03:20:45 AM,192,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1822916.666666667,10416.66666666667,192.0,0.0,192,192,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5208.333333333333,5208.333333333333,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,192.0,0.0,192,192,Anomaly,Mirai,3,Apple_0e
37,192.168.0.14-239.255.255.250-57191-1900-17,192.168.0.14,57191,239.255.255.250,1900,17,10/09/2019 01:44:08 AM,75,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,4666666.666666667,26666.66666666667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,13333.33333333334,13333.33333333334,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,75.0,0.0,75,75,Anomaly,Mirai,1,Apple_0e
38,192.168.0.14-239.255.255.250-56749-1900-17,192.168.0.14,56749,239.255.255.250,1900,17,25/07/2019 03:26:48 AM,272,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1286764.705882353,7352.941176470588,272.0,0.0,272,272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3676.470588235294,3676.470588235294,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,272.0,0.0,272,272,Anomaly,Mirai,2,Apple_0e
39,192.168.0.14-239.255.255.250-50267-1900-17,192.168.0.14,50267,239.255.255.250,1900,17,10/09/2019 01:42:07 AM,89,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,3932584.269662922,22471.91011235955,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,11235.95505617978,11235.95505617978,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,89.0,0.0,89,89,Anomaly,Mirai,1,Apple_0e
40,192.168.0.14-239.255.255.250-58224-1900-17,192.168.0.14,58224,239.255.255.250,1900,17,25/07/2019 03:24:47 AM,161,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2173913.043478261,12422.3602484472,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6211.180124223602,6211.180124223602,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,161.0,0.0,161,161,Anomaly,Mirai,3,Apple_0e
41,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,25/07/2019 03:23:55 AM,154,1,1,326,326,326,326,326.0,0.0,326,326,326.0,0.0,4233766.233766234,12987.01298701299,154.0,0.0,154,154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6493.506493506494,6493.506493506494,326,326,326.0,0.0,0.0,0,0,0,0,0,0,0,0,1,489.0,326.0,326.0,0,0,0,0,0,0,1,326,1,326,-1,-1,1,0,0.0,0.0,0,0,154.0,0.0,154,154,Anomaly,Mirai,2,Apple_0e
42,192.168.0.14-239.255.255.250-64478-1900-17,192.168.0.14,64478,239.255.255.250,1900,17,25/07/2019 03:20:45 AM,192,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1822916.666666667,10416.66666666667,192.0,0.0,192,192,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5208.333333333333,5208.333333333333,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,192.0,0.0,192,192,Anomaly,Mirai,2,Apple_0e
43,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,25/07/2019 03:23:55 AM,154,1,1,326,326,326,326,326.0,0.0,326,326,326.0,0.0,4233766.233766234,12987.01298701299,154.0,0.0,154,154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6493.506493506494,6493.506493506494,326,326,326.0,0.0,0.0,0,0,0,0,0,0,0,0,1,489.0,326.0,326.0,0,0,0,0,0,0,1,326,1,326,-1,-1,1,0,0.0,0.0,0,0,154.0,0.0,154,154,Anomaly,Mirai,3,Apple_0e
44,192.168.0.14-239.255.255.250-58881-1900-17,192.168.0.14,58881,239.255.255.250,1900,17,20/05/2019 04:57:53 AM,386,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,906735.7512953368,5181.347150259066,386.0,0.0,386,386,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2590.673575129533,2590.673575129533,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,386.0,0.0,386,386,Normal,Normal,0,Apple_0e
45,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,26/05/2019 10:20:32 PM,2176,4,1,1652,413,413,413,413.0,0.0,413,413,413.0,0.0,948988.9705882352,2297.794117647059,544.0,56.63920903402519,594,466,1636,545.3333333333334,69.29165413910489,594,466,0,0.0,0.0,0,0,0,0,0,0,32,8,1838.235294117647,459.5588235294118,413,413,413.0,0.0,0.0,0,0,0,0,0,0,0,0,0,495.6,413.0,413.0,0,0,0,0,0,0,4,1652,1,413,-1,-1,4,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,DoS,7,Apple_0e
46,192.168.0.14-239.255.255.250-64173-1900-17,192.168.0.14,64173,239.255.255.250,1900,17,11/07/2019 01:44:50 AM,121,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2892561.983471074,16528.92561983471,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8264.462809917355,8264.462809917355,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,121.0,0.0,121,121,Anomaly,Scan,6,Apple_0e
47,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,04/06/2019 11:43:27 PM,56433,1,1,451,451,451,451,451.0,0.0,451,451,451.0,0.0,15983.55572094342,35.4402565874577,56433.0,0.0,56433,56433,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,17.72012829372885,17.72012829372885,451,451,451.0,0.0,0.0,0,0,0,0,0,0,0,0,1,676.5,451.0,451.0,0,0,0,0,0,0,1,451,1,451,-1,-1,1,0,0.0,0.0,0,0,56433.0,0.0,56433,56433,Anomaly,DoS,7,Apple_0e
48,192.168.0.14-239.255.255.250-56359-1900-17,192.168.0.14,56359,239.255.255.250,1900,17,20/05/2019 04:59:54 AM,405,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,864197.5308641975,4938.271604938273,405.0,0.0,405,405,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2469.135802469136,2469.135802469136,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,405.0,0.0,405,405,Normal,Normal,0,Apple_0e
49,192.168.0.14-239.255.255.250-56076-1900-17,192.168.0.14,56076,239.255.255.250,1900,17,31/05/2019 04:06:35 AM,145,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2413793.103448276,13793.10344827586,145.0,0.0,145,145,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6896.551724137931,6896.551724137931,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,145.0,0.0,145,145,Anomaly,MITM ARP Spoofing,8,Apple_0e
50,192.168.0.14-239.255.255.250-57191-1900-17,192.168.0.14,57191,239.255.255.250,1900,17,10/09/2019 01:44:08 AM,88,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,3977272.727272728,22727.27272727273,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,11363.63636363636,11363.63636363636,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,88.0,0.0,88,88,Anomaly,Mirai,1,Apple_0e
51,192.168.0.14-239.255.255.250-58224-1900-17,192.168.0.14,58224,239.255.255.250,1900,17,25/07/2019 03:24:47 AM,161,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2173913.043478261,12422.3602484472,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6211.180124223602,6211.180124223602,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,161.0,0.0,161,161,Anomaly,Mirai,3,Apple_0e
52,192.168.0.14-239.255.255.250-56359-1900-17,192.168.0.14,56359,239.255.255.250,1900,17,20/05/2019 04:59:55 AM,470,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,744680.8510638298,4255.319148936172,470.0,0.0,470,470,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2127.659574468085,2127.659574468085,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,470.0,0.0,470,470,Normal,Normal,0,Apple_0e
53,192.168.0.14-239.255.255.250-52374-1900-17,192.168.0.14,52374,239.255.255.250,1900,17,31/05/2019 04:08:36 AM,156,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2243589.743589744,12820.51282051282,156.0,0.0,156,156,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6410.25641025641,6410.25641025641,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,156.0,0.0,156,156,Anomaly,MITM ARP Spoofing,8,Apple_0e
54,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,25/07/2019 03:23:55 AM,154,1,1,326,326,326,326,326.0,0.0,326,326,326.0,0.0,4233766.233766234,12987.01298701299,154.0,0.0,154,154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6493.506493506494,6493.506493506494,326,326,326.0,0.0,0.0,0,0,0,0,0,0,0,0,1,489.0,326.0,326.0,0,0,0,0,0,0,1,326,1,326,-1,-1,1,0,0.0,0.0,0,0,154.0,0.0,154,154,Anomaly,Mirai,4,Apple_0e
55,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,04/06/2019 11:43:54 PM,67351,1,1,451,451,451,451,451.0,0.0,451,451,451.0,0.0,13392.5257234488,29.69517898769135,67351.0,0.0,67351,67351,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,14.84758949384568,14.84758949384568,451,451,451.0,0.0,0.0,0,0,0,0,0,0,0,0,1,676.5,451.0,451.0,0,0,0,0,0,0,1,451,1,451,-1,-1,1,0,0.0,0.0,0,0,67351.0,0.0,67351,67351,Anomaly,DoS,7,Apple_0e
56,192.168.0.14-239.255.255.250-57191-1900-17,192.168.0.14,57191,239.255.255.250,1900,17,10/09/2019 01:44:06 AM,150,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2333333.333333333,13333.33333333334,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6666.666666666668,6666.666666666668,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,150.0,0.0,150,150,Anomaly,Mirai,1,Apple_0e
57,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,25/07/2019 03:23:55 AM,154,1,1,326,326,326,326,326.0,0.0,326,326,326.0,0.0,4233766.233766234,12987.01298701299,154.0,0.0,154,154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6493.506493506494,6493.506493506494,326,326,326.0,0.0,0.0,0,0,0,0,0,0,0,0,1,489.0,326.0,326.0,0,0,0,0,0,0,1,326,1,326,-1,-1,1,0,0.0,0.0,0,0,154.0,0.0,154,154,Anomaly,Mirai,3,Apple_0e
58,192.168.0.14-239.255.255.250-56076-1900-17,192.168.0.14,56076,239.255.255.250,1900,17,31/05/2019 04:06:33 AM,165,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2121212.121212121,12121.21212121212,165.0,0.0,165,165,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6060.606060606061,6060.606060606061,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,165.0,0.0,165,165,Anomaly,MITM ARP Spoofing,8,Apple_0e
59,192.168.0.14-239.255.255.250-50562-1900-17,192.168.0.14,50562,239.255.255.250,1900,17,04/06/2019 11:44:10 PM,30994,2,1,350,175,175,175,175.0,0.0,175,175,175.0,0.0,16938.76234109828,96.79292766341872,15497.0,21336.24001552289,30584,410,30584,30584.0,0.0,30584,30584,0,0.0,0.0,0,0,0,0,0,0,16,8,64.52861844227915,32.26430922113958,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0,233.3333333333333,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,410.0,0.0,410,410,30584.0,0.0,30584,30584,Anomaly,DoS,7,Apple_0e
60,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,04/06/2019 11:47:14 PM,528,3,1,1353,451,451,451,451.0,0.0,451,451,451.0,0.0,3416666.666666666,7575.757575757574,176.0,26.8886593194975,193,145,383,191.5,2.121320343559642,193,190,0,0.0,0.0,0,0,0,0,0,0,24,8,5681.818181818181,1893.939393939393,451,451,451.0,0.0,0.0,0,0,0,0,0,0,0,0,0,563.75,451.0,451.0,0,0,0,0,0,0,3,1353,1,451,-1,-1,3,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,DoS,7,Apple_0e
61,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,20/05/2019 04:56:50 AM,549,1,1,353,353,353,353,353.0,0.0,353,353,353.0,0.0,1285974.499089253,3642.987249544627,549.0,0.0,549,549,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1821.493624772313,1821.493624772313,353,353,353.0,0.0,0.0,0,0,0,0,0,0,0,0,1,529.5,353.0,353.0,0,0,0,0,0,0,1,353,1,353,-1,-1,1,0,0.0,0.0,0,0,549.0,0.0,549,549,Normal,Normal,0,Apple_0e
62,192.168.0.14-239.255.255.250-64478-1900-17,192.168.0.14,64478,239.255.255.250,1900,17,25/07/2019 03:20:45 AM,192,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1822916.666666667,10416.66666666667,192.0,0.0,192,192,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5208.333333333333,5208.333333333333,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,192.0,0.0,192,192,Anomaly,Mirai,2,Apple_0e
63,192.168.0.14-239.255.255.250-64291-1900-17,192.168.0.14,64291,239.255.255.250,1900,17,11/07/2019 01:46:50 AM,83,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,4216867.469879518,24096.38554216868,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,12048.19277108434,12048.19277108434,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,83.0,0.0,83,83,Anomaly,Scan,5,Apple_0e
64,192.168.0.14-239.255.255.250-57191-1900-17,192.168.0.14,57191,239.255.255.250,1900,17,10/09/2019 01:44:08 AM,86,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,4069767.441860465,23255.81395348837,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,11627.90697674418,11627.90697674418,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,86.0,0.0,86,86,Anomaly,Mirai,1,Apple_0e
65,192.168.0.14-239.255.255.250-62063-1900-17,192.168.0.14,62063,239.255.255.250,1900,17,11/07/2019 01:28:49 AM,148,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2364864.864864865,13513.51351351351,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6756.756756756757,6756.756756756757,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,148.0,0.0,148,148,Anomaly,Scan,5,Apple_0e
66,192.168.0.14-239.255.255.250-56359-1900-17,192.168.0.14,56359,239.255.255.250,1900,17,20/05/2019 04:59:52 AM,459,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,762527.2331154684,4357.298474945535,459.0,0.0,459,459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2178.649237472768,2178.649237472768,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,459.0,0.0,459,459,Normal,Normal,0,Apple_0e
67,192.168.0.14-239.255.255.250-50267-1900-17,192.168.0.14,50267,239.255.255.250,1900,17,10/09/2019 01:42:06 AM,80,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,4375000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,12500.0,12500.0,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,80.0,0.0,80,80,Anomaly,Mirai,1,Apple_0e
68,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,04/06/2019 11:47:14 PM,61739,1,1,451,451,451,451,451.0,0.0,451,451,451.0,0.0,14609.89002089441,32.39443463612951,61739.0,0.0,61739,61739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,16.19721731806476,16.19721731806476,451,451,451.0,0.0,0.0,0,0,0,0,0,0,0,0,1,676.5,451.0,451.0,0,0,0,0,0,0,1,451,1,451,-1,-1,1,0,0.0,0.0,0,0,61739.0,0.0,61739,61739,Anomaly,DoS,7,Apple_0e
69,192.168.0.14-239.255.255.250-58881-1900-17,192.168.0.14,58881,239.255.255.250,1900,17,20/05/2019 04:57:55 AM,372,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,940860.2150537636,5376.344086021506,372.0,0.0,372,372,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2688.172043010753,2688.172043010753,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,372.0,0.0,372,372,Normal,Normal,0,Apple_0e
70,192.168.0.14-239.255.255.250-56749-1900-17,192.168.0.14,56749,239.255.255.250,1900,17,25/07/2019 03:26:48 AM,272,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1286764.705882353,7352.941176470588,272.0,0.0,272,272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3676.470588235294,3676.470588235294,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,272.0,0.0,272,272,Anomaly,Mirai,2,Apple_0e
71,192.168.0.14-239.255.255.250-58224-1900-17,192.168.0.14,58224,239.255.255.250,1900,17,25/07/2019 03:24:47 AM,161,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,2173913.043478261,12422.3602484472,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6211.180124223602,6211.180124223602,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,161.0,0.0,161,161,Anomaly,Mirai,2,Apple_0e
72,192.168.0.14-224.0.0.251-5353-5353-17,192.168.0.14,5353,224.0.0.251,5353,17,25/07/2019 03:23:55 AM,154,1,1,326,326,326,326,326.0,0.0,326,326,326.0,0.0,4233766.233766234,12987.01298701299,154.0,0.0,154,154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,6493.506493506494,6493.506493506494,326,326,326.0,0.0,0.0,0,0,0,0,0,0,0,0,1,489.0,326.0,326.0,0,0,0,0,0,0,1,326,1,326,-1,-1,1,0,0.0,0.0,0,0,154.0,0.0,154,154,Anomaly,Mirai,2,Apple_0e
73,192.168.0.14-239.255.255.250-64478-1900-17,192.168.0.14,64478,239.255.255.250,1900,17,25/07/2019 03:20:48 AM,196,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1785714.285714286,10204.08163265306,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5102.040816326531,5102.040816326531,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,196.0,0.0,196,196,Anomaly,Mirai,3,Apple_0e
74,192.168.0.14-239.255.255.250-64478-1900-17,192.168.0.14,64478,239.255.255.250,1900,17,25/07/2019 03:20:48 AM,196,1,1,175,175,175,175,175.0,0.0,175,175,175.0,0.0,1785714.285714286,10204.08163265306,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5102.040816326531,5102.040816326531,175,175,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0,0,196.0,0.0,196,196,Anomaly,Mirai,3,Apple_0e
